model,tolerance,point_id,time,rewards,result
VCLS,0.01,19,5.5586055E7,6.75065069612319E-4;1581.4754503151;0.12000376737112;0.0209123461881318;8.50219969576281;4.10419047221952;9.95404570512547E-4,2484655.5681799133
VCLS,0.01,20,5.9578511E7,0.00183906531911434;-380.808549696772;1.01491980783905;-4.72390282587291E-4;13.4789443530021;5.02515578163569;-2.68692215073237E-4,149142.6390374431
VCLS,0.01,21,6.0339115E7,3.84535226252294E-4;120.118868227229;1.00992389788696;-3.80846314985293E-4;12.9543707043863;4.99124123462374;-1.07235350486979E-4,13325.224841759986
VCLS,0.01,22,5.8848058E7,4.52192264195318E-4;-114.55882740442;1.24284309109289;-0.00592836529628355;14.1068273180993;4.95745397504975;-1.74638151560964E-4,14491.611269555722
VCLS,0.01,23,5.7191456E7,0.00295212063640405;263.168761198373;0.995351302847012;0.00149404014205558;13.0522624248387;4.99355978220731;-2.13988068388021E-4,66666.0932768703
VCLS,0.01,24,6.1491113E7,3.91470346078428E-4;738.204291488487;0.951922997800392;9.62221214422513E-4;12.9003301934306;4.98119741322522;-1.96874062896666E-6,537401.0467069907
VCLS,0.01,25,6.7372847E7,7.68371131136923E-4;-392.992449109007;1.03457715338838;-0.00125282970336187;13.6926094816066;5.10147652583001;-3.33888588134036E-4,158702.7738278049
VCLS,0.01,26,6.082722E7,6.11585454812523E-4;710.786335659095;0.982218183088183;0.00145050442155735;12.7884004529712;4.96296052183541;-1.8836808789521E-5,497955.9669397854
VCLS,0.01,27,5.4638287E7,4.76939732391643E-4;15608.811534731;0.0204892503787391;0.0206591792461747;6.29992308409145;2.50761826577861;5.68956428183249E-4,2.434724103382379E8
VCLS,0.01,28,5.9992662E7,3.83063396478723E-4;59.5062368267683;0.902103541399368;0.00219492370617781;12.6554898493047;4.98307523424513;-4.46440027856293E-5,3062.7118125143616
VCLS,0.01,29,5.5279992E7,1.49441409330181E-4;2192.07043538907;-0.158555741459578;0.0273744636939735;1.57521132635851;-1.6120683950968;0.00128149578710764,4782375.519579146
VCLS,0.01,30,5.783942E7,5.95534629908731E-4;3704.18489887379;0.03610127687527;0.00888327235758643;6.72523255355539;2.8870351603168;5.97339418469452E-4,1.3682438113829924E7
VCLS,0.01,31,6.6661168E7,0.0243183202253772;28212.9091766327;0.00136262838512398;0.0213483644900351;2.42979320780046;1.82022091928848;0.00170836520576414,7.956743180779569E8
VCLS,0.01,32,8.9407019E7,4.18261175289448E-4;144.591627110097;0.962236296109536;8.48054866291129E-4;12.9605456790716;5.16054066402353;-1.77067930412933E-4,19549.454978073227
VCLS,0.01,33,5.5146304E7,7.29549404709925E-5;10889.3097965014;-0.192344249566003;0.0783527369196993;0.148414441496953;-3.02108110786607;0.00161940110669609,1.1846367004561034E8
VCLS,0.01,34,6.0737335E7,0.00189351838847867;208.80524830065;0.896404742631351;0.00162423951406327;13.1026946217956;5.115544050523;-7.46140083883691E-5,41575.94327604128
VCLS,0.01,35,5.4287851E7,0.00111533471141616;5585.00438084178;0.0204838031997232;0.0204323007111359;6.29953486725521;2.50745763406768;7.07030021270526E-4,3.1134125891046714E7
VCLS,0.01,36,5.7345056E7,8.73366765247057E-4;925.823177047132;0.985972029161921;0.00192529680474887;12.8599570119491;4.99875145494015;1.16974746032561E-5,847648.5195633633
VCLS,0.01,37,5.6505378E7,3.55667036167428E-4;726.848907003792;0.974650434539414;0.00169399076130278;12.6682466807056;4.96874699519587;-2.52738107955163E-6,520878.2549412941
VCLS,0.01,38,6.5832867E7,4.38810889703484E-4;2313.81586914998;-0.0626234204377406;0.0455736410318969;2.93676865660449;-0.698812239323329;0.00183811152793773,5329671.718793539
VCLS,0.01,39,5.8455526E7,6.66357074694099E-5;33016.4542305333;-0.456514180926274;0.037345776002497;-5.1575339843744;-7.34410756352709;0.00175336665519173,1.089742422483818E9
VCLS,0.01,40,5.6177129E7,5.79862343652169E-4;6.40954001100145;0.90445177198395;0.00305506971699513;12.3078526576021;4.89199530983338;6.66969150075695E-5,108.4894786344449
VCLS,0.01,41,5.6835901E7,0.00113196105219545;358.006689734933;0.997798351263343;5.44040839455696E-4;13.0184990015573;4.99528044667729;-1.62786187361301E-4,124588.2535768219
VCLS,0.01,42,5.5617343E7,5.21726526127454E-4;599.033449539846;0.938454701903782;0.00192759944282313;12.7336546570754;5.03006341415059;1.33983182858716E-4,352743.3474119388
VCLS,0.01,43,5.9825408E7,0.0138443907421167;743.672862323405;0.218814091991504;0.0143548081368003;9.83078678532722;5.28499114577665;3.81125384039919E-4,545393.5026535185
VCLS,0.01,44,6.3796247E7,0.00478407298877333;17177.6152955005;0.0300598546562507;0.00635804704074775;6.555724043739;2.79125520597021;0.00170708939045824,2.948915368597111E8
VCLS,0.01,45,5.6532684E7,0.00216515983659438;-623.064512670118;1.02574479050385;-2.40650404457572E-4;13.764082513834;4.9217632040915;-3.05517489977178E-4,394866.8292880508
VCLS,0.01,46,5.8507294E7,0.00143016587431966;2032.30362944914;0.794791153614817;0.00508893287382179;11.8710703758395;4.83177858267835;4.61892924594284E-4,4109208.431874978
VCLS,0.01,47,5.7198284E7,8.10498716134253E-4;4510.10954918459;0.70561603802068;0.00623587466837738;10.6719846180937;4.0581877549312;4.87815245995926E-4,2.029419700108489E7
VCLS,0.01,48,5.9923257E7,0.00117184839990069;120.05512297678;0.990581688256266;8.59010430560903E-4;12.9095838774371;4.99505482503357;-5.42946945661648E-5,13309.615317384269
VCLS,0.01,49,5.8347437E7,0.0017771881618545;-1588.2094592229;1.24503597629548;-0.00774967952217442;16.8188068253679;6.37696006711961;-0.00185471367535916,2539212.257339732
VCLS,1.0E-4,0,6.3477669E7,0.00229500453094222;942.037047938441;0.885132911957483;0.00233620448639477;14.6706461030256;4.94739659565865;1.45369864165223E-9,877805.6403125302
VCLS,1.0E-4,1,7.2045693E7,4.928184443593E-4;714.452842995832;0.985269495537379;0.00111969270889943;13.0956259550476;4.99753053045333;4.86939508867546E-9,503150.1141180579
VCLS,1.0E-4,2,6.4252495E7,4.41848603689119E-4;770.829393351359;0.951211131889406;9.39196018530674E-4;13.0067590332713;4.99519657109234;-2.47984480044563E-6,586295.8311227595
VCLS,1.0E-4,3,6.9599474E7,0.00142870770922245;994.71228752228;0.975329379777438;0.00143182375564675;14.9615295469519;4.98979236316914;3.19518085046895E-11,979283.1943950771
VCLS,1.0E-4,4,7.8277862E7,4.45518824004343E-4;923.332045920945;0.990690427268225;4.39743568581257E-4;15.0146950019272;4.99680415263786;1.08037840351026E-10,843117.8569923587
VCLS,1.0E-4,5,6.253616E7,7.2475580632583E-4;672.227661796225;0.963726010828739;7.51258692397116E-4;14.8211687491066;4.98350599856254;4.47487264294613E-13,445077.1172742856
VCLS,1.0E-4,6,6.5327125E7,9.35947996963517E-4;915.523017808147;0.962952685855056;0.00128351188433951;14.1575627653251;4.98969494226776;9.3888785876552E-7,828818.5043709752
VCLS,1.0E-4,7,7.7695889E7,0.0010894613215601;1002.92358485303;0.973253898907213;0.00111323972699849;14.8785985880294;4.99046232375656;-6.73782574572038E-9,995598.7393918305
VCLS,1.0E-4,8,6.3964069E7,0.00144123579763861;1102.25606263445;0.973465663063926;0.00144199279674369;14.9642457931371;4.98947337737465;-1.16920016502783E-10,1203678.6396662015
VCLS,1.0E-4,9,6.3560727E7,0.00124739868373738;266.092215974644;0.936443214758439;0.00125304610718749;14.9033897032196;4.97151810371652;1.10406595091324E-11,68225.66148031114
VCLS,1.0E-4,10,6.0101319E7,0.00112901295377118;356.716543897912;0.97623471013297;0.00170562910747892;13.1259150347909;4.99438964298978;-6.6178492008683E-8,123681.85132417212
VCLS,1.0E-4,11,7.6050097E7,5.2585012111558E-4;91.2322401580371;0.990472897058706;5.51572516823716E-4;14.8577795048847;4.99577082816026;2.35763320501398E-12,7564.899377140414
VCLS,1.0E-4,12,6.5512014E7,5.66954707057254E-4;368.982280333052;0.975532827488902;6.06853477373386E-4;14.8015131828299;4.98937706869481;-5.81720649608572E-7,132494.12470726488
VCLS,1.0E-4,13,5.876045E7,4.19584162836787E-4;528.10299678982;0.953470118270844;9.09111940331117E-4;12.9427738451976;4.99616804080082;-2.57032510034538E-6,273538.2976973854
VCLS,1.0E-4,14,7.9230181E7,3.34814596977361E-4;935.159879808753;0.989459512618144;2.47070959140449E-4;15.4469043627933;4.99344664634804;-5.3807747334813E-11,864987.6555954809
VCLS,1.0E-4,15,8.678729E7,9.030206635787E-4;44.7477652183716;0.939902936032309;0.00347813967369052;1.83462227812179;4.99396182195671;1.16298341362486E-13,1572.3641623375395
VCLS,1.0E-4,16,6.6172492E7,5.83359044784714E-4;146.183198375974;0.969404710394916;6.05289780149792E-4;14.8733626102544;4.98733737645846;-2.5805641520312E-10,20038.86607651692
VCLS,1.0E-4,17,6.6877914E7,7.32720673532422E-4;60.218043309738;0.900322970015261;0.00187908633972383;10.1050089026644;4.98345709796382;6.94748365972533E-7,3094.527067749808
VCLS,1.0E-4,18,6.8635209E7,6.99268150536429E-4;968.734850456639;0.98010148692289;6.67687202669146E-4;15.1440474684663;4.98977076579417;7.8892139721205E-12,928553.1725360613
VCLS,1.0E-4,19,6.7373416E7,7.03632966596693E-4;467.618838130424;0.969443301573628;7.41658997834958E-4;14.8207516616321;4.98552905999468;-1.01138140883115E-8,213986.31958935672
VCLS,1.0E-4,20,7.2822225E7,0.00181341711574912;542.164539432391;0.930008087418102;0.00213964686524903;12.9610195662;5.01954058107826;-2.08560752382038E-5,288441.8760278932
VCLS,1.0E-4,21,6.9044808E7,3.84557313634618E-4;152.606297213888;0.996419946669793;3.69625176014734E-4;15.0484762810041;4.99849586444095;-4.88686165909505E-16,21895.624936227578
VCLS,1.0E-4,22,6.7598126E7,4.49615486231136E-4;122.005670500912;0.98509220603318;4.78428197732569E-4;14.8196060971099;4.99416470999056;3.45736232563947E-11,13805.357612271457
VCLS,1.0E-4,23,6.1851788E7,0.0029481443223864;293.996740640626;0.965363031282037;0.00361010208927676;13.0497636886653;4.99353209398992;-1.58846072231645E-7,83521.06752129995
VCLS,1.0E-4,24,7.4491343E7,3.91411743014571E-4;823.214338454175;0.981083163577161;3.81754678494436E-4;14.9887059854707;4.9903052106233;1.97254452475284E-9,669300.0620557813
VCLS,1.0E-4,25,7.1580912E7,7.56687330748764E-4;661.016183617148;0.970007532920105;7.43256016507796E-4;15.0280163676544;4.98701357056993;-2.08609911642179E-8,430251.52439005545
VCLS,1.0E-4,26,7.7202094E7,6.10962170892722E-4;743.654024300563;0.987103619394807;9.04788819531074E-4;13.6288298896072;4.99624468353683;-8.23347799663594E-12,545436.0309714873
VCLS,1.0E-4,27,7.1828378E7,5.56585509144547E-4;973.503406884637;0.949897829224798;0.00104209293673878;12.9642225993634;4.99166910199007;-1.51788455220716E-6,937714.1519529425
VCLS,1.0E-4,28,6.4821952E7,3.81169142864667E-4;49.6085458609328;0.984477286068587;4.09375805835436E-4;14.8488654533876;4.99398018063722;-2.08264943301361E-10,2136.0228562718717
VCLS,1.0E-4,29,6.2372889E7,3.87298199568642E-4;54.4351425485936;0.957817234906217;9.33914491083202E-4;13.0067091953016;4.99533334427748;-2.93887075670752E-6,2545.2649651018514
VCLS,1.0E-4,30,6.2135663E7,6.63059931611346E-4;797.237300006182;0.984983614256742;7.46707012865496E-4;14.5798568025336;4.99415895109371;-8.32299575576821E-10,627466.0590437887
VCLS,1.0E-4,31,6.2480409E7,0.0214065424909564;23827.2818580916;8.82982827935336E-5;0.0214065519577224;1.73218178069863;1.68155084360032;3.74516005750137E-5,5.674911294612643E8
VCLS,1.0E-4,32,6.9490817E7,4.16521852088185E-4;737.013130761992;0.981502306456829;4.92826884918891E-4;14.568149965522;4.9926796656444;1.67342349171397E-10,535694.2826659495
VCLS,1.0E-4,33,7.1067774E7,3.88819015289373E-4;431.432035114215;0.976897112221726;0.00114317826776261;12.8654109708956;4.99719598790572;2.44877764645382E-6,181784.76898388696
VCLS,1.0E-4,34,5.8488521E7,0.00187364392473035;1077.93165084958;0.888602292798388;0.00241299890605798;12.9026782075685;4.96381067893801;6.18782314784543E-7,1150852.2938594848
VCLS,1.0E-4,35,9.0087409E7,0.00130139125327954;1012.81886298127;0.935415624211222;0.00136488918577458;14.6135348835596;4.96844932672345;-4.71190927516918E-12,1015435.21243212
VCLS,1.0E-4,36,6.0717993E7,8.73467742798085E-4;936.286654050336;0.988741797879545;0.00157661540708649;13.0223266887581;4.99874404097055;-3.10991954333643E-7,867027.0828431195
VCLS,1.0E-4,37,7.1162778E7,3.55224231736214E-4;652.735386760138;0.994102028046825;3.54467095336196E-4;14.9985390657275;4.99773047576081;-4.39580847303602E-14,419458.2549404197
VCLS,1.0E-4,38,6.4922076E7,8.7616413133956E-4;103.761348564149;0.968389157294928;0.00138636396595696;13.5130944752318;4.98964702661151;1.1367584449618E-6,9845.58509869456
VCLS,1.0E-4,39,6.1166277E7,0.00129019884343824;697.910306139063;0.898909188327456;0.00179313473072816;13.0305031133234;4.96913298101942;-4.26124943140144E-6,479956.68800429406
VCLS,1.0E-4,40,7.5481777E7,5.83159769702733E-4;4.86952990240667;0.981289738453874;6.13511521904397E-4;14.7953996489828;4.99196254044502;-6.81610519751534E-12,163.51836501156262
VCLS,1.0E-4,41,6.9460665E7,0.00113145596400794;565.377708647012;0.985455845949618;0.00108928702075281;15.1682387420269;4.99538264430394;1.09740044589291E-11,313961.19884243945
VCLS,1.0E-4,42,6.5112654E7,5.22934949622925E-4;513.589293934073;0.987491249506207;5.7482847683987E-4;14.740616095553;4.99566027676183;1.37815080794208E-11,258612.0357630244
VCLS,1.0E-4,43,6.1234544E7,0.014188939228124;967.250243320147;0.261694698985024;0.0141677726753749;9.99871826280782;4.47336461954787;2.52577180442142E-4,925585.9028447221
VCLS,1.0E-4,44,5.6281236E7,0.00530837124245022;5633.51875401363;0.339689692764621;0.00555652324094318;10.176256245043;4.61334883531415;5.84559158265093E-5,3.1677931508184094E7
VCLS,1.0E-4,45,6.1286313E7,0.0021340329322282;355.488992109994;0.773717175052884;0.0044983875347147;3.44460114937498;4.95088528477788;-4.21813925584982E-6,122705.1383373876
VCLS,1.0E-4,46,8.0262712E7,0.00143736592857186;982.920854982615;0.944831592973849;0.00138272914921477;15.2219513565125;4.97070920996698;-2.57537522700859E-8,956093.3862123784
VCLS,1.0E-4,47,5.7581714E7,8.3796788516578E-4;650.703733810483;0.935401464198591;0.00138272988296512;13.0183596312415;4.98254070496114;-3.05613054275155E-6,416784.9752103664
VCLS,1.0E-4,48,6.1014954E7,0.00117125753886061;316.133150453457;0.972087740314776;0.00165147890920967;13.2171853371299;4.99523648933316;3.19741139726307E-8,96800.13968034493
VCLS,1.0E-4,49,7.3987308E7,0.00165450297801728;908.561203217467;0.931814028954274;0.00157040896290756;15.3066575321238;4.96613492555073;8.66698031189219E-9,816220.3358582574
VCLS,1.0E-6,0,6.4458433E7,0.00229500456524578;953.776272173078;0.887378861225652;0.00229554652049312;14.8710761155755;4.94740058813139;6.4439179281544E-10,899943.6828325539
VCLS,1.0E-6,1,7.8765399E7,4.92818006392542E-4;809.68915876666;0.994081468482291;4.92628754147878E-4;14.9949997322986;4.99753142728406;2.13220103968057E-14,647355.8944407727
VCLS,1.0E-6,2,7.7255002E7,4.41750810628364E-4;847.597138581902;0.977487737367176;4.42249162022771E-4;14.9740170058216;4.98901912820767;3.58886517463525E-12,709784.6923617738
VCLS,1.0E-6,3,8.116952E7,0.00142870770930682;995.222524063896;0.975393365259599;0.0014286809164603;14.9749199283074;4.98979216355759;-2.55366749192386E-13,980293.5532954324
VCLS,1.0E-6,4,8.2219688E7,4.45518832380161E-4;921.782756385749;0.990505170557321;4.46313112556389E-4;14.9865381180283;4.99680391407903;-7.35965157524589E-13,840274.6702138198
VCLS,1.0E-6,5,6.7698819E7,7.24755806304632E-4;676.282751689552;0.965117918531652;7.24383820598288E-4;14.9658208036912;4.98350673334648;2.04701830158896E-13,450506.82510215556
VCLS,1.0E-8,0,5.51377705E8,0.00229500456578381;953.937479944783;0.887409027444497;0.00229500036863654;14.8738244255291;4.9474006405855;6.43889135749812E-10,900249.6102779799
VCLS,1.0E-8,1,7.7232245E7,4.92818006392539E-4;809.639437787137;0.994078785283521;4.9281983230238E-4;14.9940369273584;4.99753142723215;2.18330295302147E-16,647275.873559763
VCLS,1.0E-8,2,8.5561336E7,4.41750810624377E-4;847.704402181902;0.977513804895829;4.4175411638016E-4;14.9769867530355;4.98901912856401;1.78733279769751E-13,709965.4938693501
VCLS,1.0E-8,3,7.1690139E7,0.00142870770930566;995.217542328651;0.97539269415155;0.00142871391071864;14.9747855684242;4.98979216553815;2.42616838804939E-14,980283.6859653628
VCLS,1.0E-8,4,9.0858821E7,4.45518832396826E-4;922.003448519586;0.99052782579904;4.45510525733772E-4;14.9904906818761;4.99680391374172;-4.90943628571765E-16,840679.3797475372
VCLS,1.0E-8,5,7.3671006E7,7.24755806304465E-4;676.228758026342;0.965098526369387;7.24758254555178E-4;14.9638644482799;4.98350672312051;1.81886095049817E-13,450434.3112791165
VCLS,1.0E-10,0,5.51081882E8,0.00229500456577901;953.936250115721;0.887408794650051;0.00229500458311724;14.8738034429918;4.9474006401839;6.43918398041732E-10,900247.2762077852
VCLS,1.0E-10,1,7.7905809E7,4.9281800639254E-4;809.63991745281;0.994078811511299;4.92817964292162E-4;14.9940462207542;4.99753142723265;-4.36179074719763E-19,647276.6455095856
VCLS,1.0E-10,2,8.6026118E7,4.41750810624421E-4;847.70504286961;0.977513978856378;4.41750813230137E-4;14.9770051890955;4.98901912856664;7.20603161984742E-15,709966.5738873264
VCLS,1.0E-10,3,7.2996874E7,0.00142870770930569;995.218899606339;0.975392821324018;0.00142870766107037;14.9748178324511;4.98979216557164;2.51926370081408E-14,980286.3742126608
VCLS,1.0E-10,4,9.2069985E7,4.45518832396834E-4;922.000987027514;0.990527590557287;4.45518859329498E-4;14.9904468658231;4.99680391374075;3.4628229751339E-16,840674.8652849097
VCLS,1.0E-10,5,7.4392356E7,7.24755806304466E-4;676.229078586597;0.965098654468731;7.24755780682474E-4;14.963876520934;4.98350672317834;1.80214578763629E-13,450434.7417878501
FIL3,0.01,0,4.72982652E8,0.966919634095871;2.94199114795469;0.978482786581883;0.996588727276937,0.9862571138870865
FIL3,0.01,1,3.4653817E7,0.978751805257543;2.96627388803688;0.987983395893761;0.999538686885573,1.0440271179555312
FIL3,0.01,2,3.7212676E7,0.984694651532109;2.97777339018191;0.993299783037604;0.999778955612196,1.072819468321876
FIL3,0.01,3,3.3103029E7,0.983135649209043;2.96149306386677;0.978522917861783;0.999834496795942,1.0328712200138803
FIL3,0.01,4,3.5843363E7,0.986334526286859;2.97556781949248;0.989353349025391;0.999879944180231,1.0675378334860495
FIL3,0.01,5,3.5656768E7,0.976380326603364;2.9391432144381;0.964282709875381;0.998480177959357,0.9796938563265469
FIL3,0.01,6,3.3431846E7,0.938830805122885;2.89009314393333;0.952528419061079;0.998733919749368,0.862622420321192
FIL3,0.01,7,3.5422385E7,0.985494826766783;2.97518975001531;0.989827677282976;0.999867245965549,1.066501275941213
FIL3,0.01,8,3.471412E7,0.988359579879794;2.98175705664424;0.99362183902176;0.999775637742681,1.0831591734424006
FIL3,0.01,9,3.313318E7,0.990000908864808;2.98351321548962;0.993741432132179;0.999770874492636,1.0877418940070822
FIL3,0.01,10,3.5610118E7,0.934719965286874;2.89424617740641;0.959528801425708;0.999997410693831,0.870615732135044
FIL3,0.01,11,3.3909142E7,0.987036961358219;2.96487451821414;0.977976626250423;0.999860930605502,1.0416251278551483
FIL3,0.01,12,3.502587E7,0.987083078867274;2.98109146734216;0.994250336253663;0.999758052221221,1.0813518273059763
FIL3,0.01,13,3.4727204E7,0.980057242890422;2.9617789495078;0.98168577288598;1.0000359337314,1.0329644599458905
FIL3,0.01,14,3.3326602E7,0.977059842346116;2.91878511948011;0.94199431748937;0.999730959644624,0.9324046297778846
FIL3,0.01,15,3.6317815E7,0.990511953512355;2.98512261916759;0.994900215941365;0.999710449713868,1.0918528875805709
FIL3,0.01,16,3.8206524E7,0.922934465302814;2.74637546663018;0.839368791571088;0.984072209756276,0.5859222543887853
FIL3,0.01,17,3.3491579E7,0.965372800060851;2.94135759031172;0.978913341583011;0.997071448667854,0.9842411899240158
FIL3,0.01,18,3.4776128E7,0.980992329499961;2.9720571474239;0.991649407264138;0.999415410659797,1.058534407014989
FIL3,0.01,19,3.4945089E7,0.979494437761317;2.96925489994423;0.990158937141391;0.999601525041525,1.0513520126810947
FIL3,0.01,20,3.4313054E7,0.990608314621787;2.98299574678662;0.992544507336911;0.999842924827924,1.0864934949610467
FIL3,0.01,21,3.5386545E7,0.988874960453959;2.97995179287587;0.991364593377658;0.999712239044248,1.078809930381783
FIL3,0.01,22,3.4573604E7,0.989658619962999;2.9837481850858;0.994332966819758;0.999756598303041,1.0882880005888984
FIL3,0.01,23,3.4080378E7,0.988535520115075;2.97793504964626;0.989937339274835;0.999462190256355,1.073963357107637
FIL3,0.01,24,3.4609444E7,0.984274499570534;2.97569318495662;0.991702802579849;0.999715882806238,1.0676809942209722
FIL3,0.01,25,3.4738581E7,0.988148824386115;2.98160257539858;0.993832665758042;0.999621085254423,1.0828569090229643
FIL3,0.01,26,3.3709463E7,0.986749957266751;2.98072445507768;0.994235026389441;0.999739471421485,1.0804120200851552
FIL3,0.01,27,3.5345585E7,0.965210916930568;2.93891103944196;0.975677916849491;0.998022205661903,0.97780044538339
FIL3,0.01,28,3.647938E7,0.989077960034476;2.97021059674334;0.981243663868894;0.999888972839973,1.054857839732443
FIL3,0.01,29,3.3253784E7,0.9867710956888;2.97612978873986;0.989418867236075;0.999939825814982,1.0689383818883074
FIL3,0.01,30,3.4716395E7,0.983779712721463;2.96065907014947;0.977050375870212;0.999828981557793,1.0309711321652584
FIL3,0.01,31,3.3955791E7,0.990223902897639;2.98405777767015;0.994044024202108;0.999789850570398,1.0891110741148067
